Item Name,PSU Semester,Quantity Used
$$ HALAL SR COCONUT CURRY CHICKEN,Fall Semester,8.666666666666666
$$ HALAL SR COCONUT CURRY CHICKEN,Spring Semester,9.75
$$ HALAL SR COCONUT CURRY CHICKEN,Summer Semester,5.0
$$ HALAL SR COCONUT CURRY CHICKEN,Winter Break,10.0
$$ HBC AXE ANTIPERSPIRANT PHOENIX,Fall Semester,3.6666666666666665
$$ HBC AXE ANTIPERSPIRANT PHOENIX,Spring Semester,3.5
$$ HBC AXE ANTIPERSPIRANT PHOENIX,Summer Semester,2.3333333333333335
$$ HBC AXE ANTIPERSPIRANT PHOENIX,Winter Break,3.5
$$ HBC AXE APOLLO BODY WASH 16OZ,Fall Semester,18.333333333333332
$$ HBC AXE APOLLO BODY WASH 16OZ,Spring Semester,17.0
$$ HBC AXE APOLLO BODY WASH 16OZ,Summer Semester,2.6666666666666665
$$ HBC AXE APOLLO BODY WASH 16OZ,Winter Break,13.0
$$ HBC CANTU LV-IN CONDREPAIR CCRM 16OZ,Fall Semester,1.6666666666666667
$$ HBC CANTU LV-IN CONDREPAIR CCRM 16OZ,Spring Semester,1.25
$$ HBC CANTU LV-IN CONDREPAIR CCRM 16OZ,Summer Semester,1.0
$$ HBC CANTU LV-IN CONDREPAIR CCRM 16OZ,Winter Break,1.0
$$ HBC CANTU MOIST SHAMP 13.5OZ,Fall Semester,1.0
$$ HBC CANTU MOIST SHAMP 13.5OZ,Spring Semester,1.5
$$ HBC CANTU MOIST SHAMP 13.5OZ,Summer Semester,0.3333333333333333
$$ HBC CANTU MOIST SHAMP 13.5OZ,Winter Break,1.5
$$ HBC CANTU RINSE OUT CONT 13.5OZ,Fall Semester,1.0
$$ HBC CANTU RINSE OUT CONT 13.5OZ,Spring Semester,1.5
$$ HBC CANTU RINSE OUT CONT 13.5OZ,Summer Semester,0.6666666666666666
$$ HBC CANTU RINSE OUT CONT 13.5OZ,Winter Break,2.0
$$ HBC CD VANILLA HYDRATING COND,Fall Semester,3.0
$$ HBC CD VANILLA HYDRATING COND,Spring Semester,2.0
$$ HBC CD VANILLA HYDRATING COND,Summer Semester,1.6666666666666667
$$ HBC CD VANILLA HYDRATING COND,Winter Break,2.5
$$ HBC CD VANILLA REPLENISH SHAMPOO,Fall Semester,2.3333333333333335
$$ HBC CD VANILLA REPLENISH SHAMPOO,Spring Semester,2.5
$$ HBC CD VANILLA REPLENISH SHAMPOO,Summer Semester,1.6666666666666667
$$ HBC CD VANILLA REPLENISH SHAMPOO,Winter Break,2.0
$$ HBC COCOCARE 100% COCONUT OIL 4OZ,Fall Semester,2.6666666666666665
$$ HBC COCOCARE 100% COCONUT OIL 4OZ,Spring Semester,1.25
$$ HBC COCOCARE 100% COCONUT OIL 4OZ,Summer Semester,2.0
$$ HBC COCOCARE 100% COCONUT OIL 4OZ,Winter Break,2.0
$$ HBC DEG MEN ARCTIC EDGE 3OZ,Fall Semester,2.6666666666666665
$$ HBC DEG MEN ARCTIC EDGE 3OZ,Spring Semester,5.75
$$ HBC DEG MEN ARCTIC EDGE 3OZ,Summer Semester,2.0
$$ HBC DEG MEN ARCTIC EDGE 3OZ,Winter Break,3.5
$$ HBC DEG MEN COOL RUSH 2.7OZ,Fall Semester,6.333333333333333
$$ HBC DEG MEN COOL RUSH 2.7OZ,Spring Semester,8.25
$$ HBC DEG MEN COOL RUSH 2.7OZ,Summer Semester,3.6666666666666665
$$ HBC DEG MEN COOL RUSH 2.7OZ,Winter Break,5.5
$$ HBC DEG MEN INTENSE SPORT 3OZ,Fall Semester,1.6666666666666667
$$ HBC DEG MEN INTENSE SPORT 3OZ,Spring Semester,3.25
$$ HBC DEG MEN INTENSE SPORT 3OZ,Summer Semester,1.3333333333333333
$$ HBC DEG MEN INTENSE SPORT 3OZ,Winter Break,2.0
$$ HBC DEG MEN SPORT 2.7OZ,Fall Semester,2.0
$$ HBC DEG MEN SPORT 2.7OZ,Spring Semester,5.0
$$ HBC DEG MEN SPORT 2.7OZ,Summer Semester,2.0
$$ HBC DEG MEN SPORT 2.7OZ,Winter Break,3.5
$$ HBC DEG WM BLACK & WHIT 2.6OZ,Fall Semester,4.666666666666667
$$ HBC DEG WM BLACK & WHIT 2.6OZ,Spring Semester,5.75
$$ HBC DEG WM BLACK & WHIT 2.6OZ,Summer Semester,4.333333333333333
$$ HBC DEG WM BLACK & WHIT 2.6OZ,Winter Break,3.5
$$ HBC DEG WM INVISIBLE SOLID SPORT,Fall Semester,5.0
$$ HBC DEG WM INVISIBLE SOLID SPORT,Spring Semester,6.0
$$ HBC DEG WM INVISIBLE SOLID SPORT,Summer Semester,3.6666666666666665
$$ HBC DEG WM INVISIBLE SOLID SPORT,Winter Break,6.0
$$ HBC DOVE SHAM DRY INVIGORATING 5OZ,Fall Semester,3.3333333333333335
$$ HBC DOVE SHAM DRY INVIGORATING 5OZ,Spring Semester,4.0
$$ HBC DOVE SHAM DRY INVIGORATING 5OZ,Summer Semester,1.6666666666666667
$$ HBC DOVE SHAM DRY INVIGORATING 5OZ,Winter Break,2.5
$$ HBC LACTAID FAST ACTION CAPLETS,Fall Semester,1.0
$$ HBC LACTAID FAST ACTION CAPLETS,Spring Semester,1.25
$$ HBC LACTAID FAST ACTION CAPLETS,Summer Semester,0.6666666666666666
$$ HBC LACTAID FAST ACTION CAPLETS,Winter Break,1.0
$$ HBC OGX CONDITIONER COCONUT MILK,Fall Semester,9.0
$$ HBC OGX CONDITIONER COCONUT MILK,Spring Semester,11.25
$$ HBC OGX CONDITIONER COCONUT MILK,Summer Semester,4.666666666666667
$$ HBC OGX CONDITIONER COCONUT MILK,Winter Break,8.5
$$ HBC OGX SHAMPOO COCONUT MILK,Fall Semester,8.0
$$ HBC OGX SHAMPOO COCONUT MILK,Spring Semester,13.0
$$ HBC OGX SHAMPOO COCONUT MILK,Summer Semester,4.333333333333333
$$ HBC OGX SHAMPOO COCONUT MILK,Winter Break,7.0
$$ HBC OLLY TT GOODBYE STRESS,Fall Semester,3.0
$$ HBC OLLY TT GOODBYE STRESS,Spring Semester,2.75
$$ HBC OLLY TT GOODBYE STRESS,Summer Semester,2.0
$$ HBC OLLY TT GOODBYE STRESS,Winter Break,3.0
$$ HBC OLLY TT IMMUNITY+ ELDERBERRY,Fall Semester,5.0
$$ HBC OLLY TT IMMUNITY+ ELDERBERRY,Spring Semester,2.25
$$ HBC OLLY TT IMMUNITY+ ELDERBERRY,Summer Semester,0.6666666666666666
$$ HBC OLLY TT IMMUNITY+ ELDERBERRY,Winter Break,3.0
$$ HBC OLLY TT RESTFUL SLEEP,Fall Semester,13.333333333333334
$$ HBC OLLY TT RESTFUL SLEEP,Spring Semester,11.25
$$ HBC OLLY TT RESTFUL SLEEP,Summer Semester,5.333333333333333
$$ HBC OLLY TT RESTFUL SLEEP,Winter Break,15.0
$$ HBC PLAYTEX SPORT SUPER 8CT,Fall Semester,1.3333333333333333
$$ HBC PLAYTEX SPORT SUPER 8CT,Spring Semester,2.5
$$ HBC PLAYTEX SPORT SUPER 8CT,Summer Semester,0.3333333333333333
$$ HBC PLAYTEX SPORT SUPER 8CT,Winter Break,1.0
$$ HBC TRES GEL EXTRA HOLD 9OZ,Fall Semester,2.3333333333333335
$$ HBC TRES GEL EXTRA HOLD 9OZ,Spring Semester,3.5
$$ HBC TRES GEL EXTRA HOLD 9OZ,Summer Semester,3.0
$$ HBC TRES GEL EXTRA HOLD 9OZ,Winter Break,4.0
$$ HBC VASELINE LT ADVANCED,Fall Semester,2.0
$$ HBC VASELINE LT ADVANCED,Spring Semester,2.0
$$ HBC VASELINE LT ADVANCED,Summer Semester,0.6666666666666666
$$ HBC VASELINE LT ADVANCED,Winter Break,2.0
$$ HBC VASELINE LT ORIGINAL .25OZ,Fall Semester,2.6666666666666665
$$ HBC VASELINE LT ORIGINAL .25OZ,Spring Semester,2.5
$$ HBC VASELINE LT ORIGINAL .25OZ,Summer Semester,0.6666666666666666
$$ HBC VASELINE LT ORIGINAL .25OZ,Winter Break,3.0
$$ HBC VASELINE LT ROSY LIPS .25OZ,Fall Semester,3.3333333333333335
$$ HBC VASELINE LT ROSY LIPS .25OZ,Spring Semester,3.5
$$ HBC VASELINE LT ROSY LIPS .25OZ,Summer Semester,1.3333333333333333
$$ HBC VASELINE LT ROSY LIPS .25OZ,Winter Break,3.5
$$ HBC VASELINE SKIN CARE PETROLEUM,Fall Semester,1.0
$$ HBC VASELINE SKIN CARE PETROLEUM,Spring Semester,1.0
$$ HBC VASELINE SKIN CARE PETROLEUM,Summer Semester,0.6666666666666666
$$ HBC VASELINE SKIN CARE PETROLEUM,Winter Break,1.5
$$ HITEMPURA SEAWEED SNACK ORG,Fall Semester,12.0
$$ HITEMPURA SEAWEED SNACK ORG,Spring Semester,3.25
$$ HITEMPURA SEAWEED SNACK ORG,Summer Semester,2.3333333333333335
$$ HITEMPURA SEAWEED SNACK ORG,Winter Break,9.0
$$ HITEMPURA SEAWEED SNACK SPICY,Fall Semester,12.333333333333334
$$ HITEMPURA SEAWEED SNACK SPICY,Spring Semester,3.25
$$ HITEMPURA SEAWEED SNACK SPICY,Summer Semester,5.0
$$ HITEMPURA SEAWEED SNACK SPICY,Winter Break,10.5
$$ INDIA CHANA MASALA W/RICE,Fall Semester,19.666666666666668
$$ INDIA CHANA MASALA W/RICE,Spring Semester,12.0
$$ INDIA CHANA MASALA W/RICE,Summer Semester,5.333333333333333
$$ INDIA CHANA MASALA W/RICE,Winter Break,13.0
$$ INDIA DAL MAKHANI W/ BASMATI RICE,Fall Semester,18.333333333333332
$$ INDIA DAL MAKHANI W/ BASMATI RICE,Spring Semester,11.5
$$ INDIA DAL MAKHANI W/ BASMATI RICE,Summer Semester,5.0
$$ INDIA DAL MAKHANI W/ BASMATI RICE,Winter Break,15.5
$$ INDIA RAJMA W/ RICE,Fall Semester,14.333333333333334
$$ INDIA RAJMA W/ RICE,Spring Semester,11.25
$$ INDIA RAJMA W/ RICE,Summer Semester,4.333333333333333
$$ INDIA RAJMA W/ RICE,Winter Break,17.0
$$ INNOVASIAN POTSTICKER CHIX,Fall Semester,42.333333333333336
$$ INNOVASIAN POTSTICKER CHIX,Spring Semester,50.25
$$ INNOVASIAN POTSTICKER CHIX,Summer Semester,14.666666666666666
$$ INNOVASIAN POTSTICKER CHIX,Winter Break,50.0
$$ INNOVASIAN POTSTICKER PORK,Fall Semester,52.0
$$ INNOVASIAN POTSTICKER PORK,Spring Semester,55.75
$$ INNOVASIAN POTSTICKER PORK,Summer Semester,18.333333333333332
$$ INNOVASIAN POTSTICKER PORK,Winter Break,55.5
$$ IZZE BLACKBERRY CAN,Fall Semester,8.333333333333334
$$ IZZE BLACKBERRY CAN,Spring Semester,7.25
$$ IZZE BLACKBERRY CAN,Summer Semester,3.3333333333333335
$$ IZZE BLACKBERRY CAN,Winter Break,7.0
$$ IZZE CLEMENTINE CAN,Fall Semester,5.666666666666667
$$ IZZE CLEMENTINE CAN,Spring Semester,8.5
$$ IZZE CLEMENTINE CAN,Summer Semester,2.3333333333333335
$$ IZZE CLEMENTINE CAN,Winter Break,8.5
$$ IZZE STRAWBERRY CAN,Fall Semester,4.333333333333333
$$ IZZE STRAWBERRY CAN,Spring Semester,7.25
$$ IZZE STRAWBERRY CAN,Summer Semester,0.6666666666666666
$$ IZZE STRAWBERRY CAN,Winter Break,4.5
$$ JL BF JERKY ORIG 1.25OZ,Fall Semester,1.3333333333333333
$$ JL BF JERKY ORIG 1.25OZ,Spring Semester,2.25
$$ JL BF JERKY ORIG 1.25OZ,Summer Semester,1.0
$$ JL BF JERKY ORIG 1.25OZ,Winter Break,0.0
$$ KASUGAI JELLY GRAPE,Fall Semester,2.6666666666666665
$$ KASUGAI JELLY GRAPE,Spring Semester,4.0
$$ KASUGAI JELLY GRAPE,Summer Semester,2.6666666666666665
$$ KASUGAI JELLY GRAPE,Winter Break,6.0
$$ KASUGAI JELLY MANGO,Fall Semester,7.333333333333333
$$ KASUGAI JELLY MANGO,Spring Semester,2.75
$$ KASUGAI JELLY MANGO,Summer Semester,1.6666666666666667
$$ KASUGAI JELLY MANGO,Winter Break,2.0
$$ KASUGAI JELLY PEACH,Fall Semester,5.666666666666667
$$ KASUGAI JELLY PEACH,Spring Semester,2.75
$$ KASUGAI JELLY PEACH,Summer Semester,3.3333333333333335
$$ KASUGAI JELLY PEACH,Winter Break,3.0
$$ KATES CHERRY ALMOND,Fall Semester,0.0
$$ KATES CHERRY ALMOND,Spring Semester,0.0
$$ KATES CHERRY ALMOND,Summer Semester,0.0
$$ KATES CHERRY ALMOND,Winter Break,0.0
$$ KATES LEMON COCONUT,Fall Semester,0.0
$$ KATES LEMON COCONUT,Spring Semester,0.0
$$ KATES LEMON COCONUT,Summer Semester,0.0
$$ KATES LEMON COCONUT,Winter Break,0.0
$$ KATES OATMEAL CRANBERRY ALMOND,Fall Semester,0.0
$$ KATES OATMEAL CRANBERRY ALMOND,Spring Semester,0.0
$$ KATES OATMEAL CRANBERRY ALMOND,Summer Semester,0.0
$$ KATES OATMEAL CRANBERRY ALMOND,Winter Break,0.0
$$ KATES PEANUT BUTTER DARK CHOC,Fall Semester,0.0
$$ KATES PEANUT BUTTER DARK CHOC,Spring Semester,0.25
$$ KATES PEANUT BUTTER DARK CHOC,Summer Semester,0.3333333333333333
$$ KATES PEANUT BUTTER DARK CHOC,Winter Break,0.5
$$ KATES PEANUT BUTTER MILK CHOC,Fall Semester,0.0
$$ KATES PEANUT BUTTER MILK CHOC,Spring Semester,0.0
$$ KATES PEANUT BUTTER MILK CHOC,Summer Semester,0.0
$$ KATES PEANUT BUTTER MILK CHOC,Winter Break,0.0
$$ KATES WHIT CHOCOLATE MACADAMIA,Fall Semester,0.3333333333333333
$$ KATES WHIT CHOCOLATE MACADAMIA,Spring Semester,0.0
$$ KATES WHIT CHOCOLATE MACADAMIA,Summer Semester,0.0
$$ KATES WHIT CHOCOLATE MACADAMIA,Winter Break,0.0
$$ KC BLUEBERRIES AND CREAM OATMEAL,Fall Semester,2.6666666666666665
$$ KC BLUEBERRIES AND CREAM OATMEAL,Spring Semester,2.75
$$ KC BLUEBERRIES AND CREAM OATMEAL,Summer Semester,0.6666666666666666
$$ KC BLUEBERRIES AND CREAM OATMEAL,Winter Break,4.0
$$ KC CINNAMON ROLL MUFFIN,Fall Semester,8.0
$$ KC CINNAMON ROLL MUFFIN,Spring Semester,4.5
$$ KC CINNAMON ROLL MUFFIN,Summer Semester,2.3333333333333335
$$ KC CINNAMON ROLL MUFFIN,Winter Break,5.0
$$ KC GRANOLA CHOCOLATE,Fall Semester,23.333333333333332
$$ KC GRANOLA CHOCOLATE,Spring Semester,4.75
$$ KC GRANOLA CHOCOLATE,Summer Semester,0.0
$$ KC GRANOLA CHOCOLATE,Winter Break,15.0
$$ KC GRANOLA COOKIE BUTTER,Fall Semester,28.0
$$ KC GRANOLA COOKIE BUTTER,Spring Semester,5.25
$$ KC GRANOLA COOKIE BUTTER,Summer Semester,0.0
$$ KC GRANOLA COOKIE BUTTER,Winter Break,18.5
$$ KC GRANOLA HONEY OAT,Fall Semester,23.0
$$ KC GRANOLA HONEY OAT,Spring Semester,1.75
$$ KC GRANOLA HONEY OAT,Summer Semester,0.0
$$ KC GRANOLA HONEY OAT,Winter Break,21.0
$$ KC SMORES FLAPJACK,Fall Semester,27.666666666666668
$$ KC SMORES FLAPJACK,Spring Semester,11.0
$$ KC SMORES FLAPJACK,Summer Semester,8.0
$$ KC SMORES FLAPJACK,Winter Break,20.5
$$ LD ADVIL 6CT,Fall Semester,40.0
$$ LD ADVIL 6CT,Spring Semester,29.75
$$ LD ADVIL 6CT,Summer Semester,11.0
$$ LD ADVIL 6CT,Winter Break,25.5
$$ LD ADVIL PM 6CT,Fall Semester,6.666666666666667
$$ LD ADVIL PM 6CT,Spring Semester,6.75
$$ LD ADVIL PM 6CT,Summer Semester,1.6666666666666667
$$ LD ADVIL PM 6CT,Winter Break,7.0
$$ LD ALEVE 3 CT,Fall Semester,9.333333333333334
$$ LD ALEVE 3 CT,Spring Semester,7.5
$$ LD ALEVE 3 CT,Summer Semester,4.0
$$ LD ALEVE 3 CT,Winter Break,2.5
$$ LD ALKA SELTZER 6 PK,Fall Semester,4.666666666666667
$$ LD ALKA SELTZER 6 PK,Spring Semester,3.25
$$ LD ALKA SELTZER 6 PK,Summer Semester,0.6666666666666666
$$ LD ALKA SELTZER 6 PK,Winter Break,1.0
$$ LD ALLEGRA 2 CT,Fall Semester,9.666666666666666
$$ LD ALLEGRA 2 CT,Spring Semester,14.25
$$ LD ALLEGRA 2 CT,Summer Semester,4.333333333333333
$$ LD ALLEGRA 2 CT,Winter Break,4.5
$$ LD ANTI BACTERIAL WIPES 30 CT,Fall Semester,3.0
$$ LD ANTI BACTERIAL WIPES 30 CT,Spring Semester,4.25
$$ LD ANTI BACTERIAL WIPES 30 CT,Summer Semester,2.0
$$ LD ANTI BACTERIAL WIPES 30 CT,Winter Break,2.5
$$ LD ANTI DIARRHEAL 4 CT,Fall Semester,3.0
$$ LD ANTI DIARRHEAL 4 CT,Spring Semester,2.25
$$ LD ANTI DIARRHEAL 4 CT,Summer Semester,2.0
$$ LD ANTI DIARRHEAL 4 CT,Winter Break,3.0
$$ LD BAYER 4CT,Fall Semester,1.3333333333333333
$$ LD BAYER 4CT,Spring Semester,1.5
$$ LD BAYER 4CT,Summer Semester,2.3333333333333335
$$ LD BAYER 4CT,Winter Break,1.5
$$ LD BENADRYL 6CT,Fall Semester,16.333333333333332
$$ LD BENADRYL 6CT,Spring Semester,27.0
$$ LD BENADRYL 6CT,Summer Semester,5.333333333333333
$$ LD BENADRYL 6CT,Winter Break,11.5
$$ LD CARMEX CHERRY 2 CT,Fall Semester,1.0
$$ LD CARMEX CHERRY 2 CT,Spring Semester,0.75
$$ LD CARMEX CHERRY 2 CT,Summer Semester,0.3333333333333333
$$ LD CARMEX CHERRY 2 CT,Winter Break,1.5
$$ LD CARMEX ORIG STICK 2 CT,Fall Semester,1.0
$$ LD CARMEX ORIG STICK 2 CT,Spring Semester,1.0
$$ LD CARMEX ORIG STICK 2 CT,Summer Semester,0.0
$$ LD CARMEX ORIG STICK 2 CT,Winter Break,0.5
$$ LD CLARITIN 1 CT,Fall Semester,13.333333333333334
$$ LD CLARITIN 1 CT,Spring Semester,34.75
$$ LD CLARITIN 1 CT,Summer Semester,5.333333333333333
$$ LD CLARITIN 1 CT,Winter Break,4.5
$$ LD CLEAR EYES .2 OZ PEG,Fall Semester,3.6666666666666665
$$ LD CLEAR EYES .2 OZ PEG,Spring Semester,0.25
$$ LD CLEAR EYES .2 OZ PEG,Summer Semester,0.0
$$ LD CLEAR EYES .2 OZ PEG,Winter Break,1.0
$$ LD DAYQUIL LIQUID 1OZ,Fall Semester,5.333333333333333
$$ LD DAYQUIL LIQUID 1OZ,Spring Semester,2.5
$$ LD DAYQUIL LIQUID 1OZ,Summer Semester,0.6666666666666666
$$ LD DAYQUIL LIQUID 1OZ,Winter Break,2.0
$$ LD DAYQUIL SEVERE 4 CT,Fall Semester,47.666666666666664
$$ LD DAYQUIL SEVERE 4 CT,Spring Semester,28.25
$$ LD DAYQUIL SEVERE 4 CT,Summer Semester,7.0
$$ LD DAYQUIL SEVERE 4 CT,Winter Break,23.5
$$ LD DAYTIME COLD 16 CT,Fall Semester,4.666666666666667
$$ LD DAYTIME COLD 16 CT,Spring Semester,3.0
$$ LD DAYTIME COLD 16 CT,Summer Semester,1.3333333333333333
$$ LD DAYTIME COLD 16 CT,Winter Break,2.5
$$ LD DENTEK FLOSSERS 20 CT,Fall Semester,4.666666666666667
$$ LD DENTEK FLOSSERS 20 CT,Spring Semester,5.5
$$ LD DENTEK FLOSSERS 20 CT,Summer Semester,2.0
$$ LD DENTEK FLOSSERS 20 CT,Winter Break,4.5
$$ LD DRAMAMINE 2 CT,Fall Semester,9.333333333333334
$$ LD DRAMAMINE 2 CT,Spring Semester,7.0
$$ LD DRAMAMINE 2 CT,Summer Semester,3.0
$$ LD DRAMAMINE 2 CT,Winter Break,5.5
$$ LD DUCT TAPE 1.5X10,Fall Semester,12.0
$$ LD DUCT TAPE 1.5X10,Spring Semester,13.25
$$ LD DUCT TAPE 1.5X10,Summer Semester,9.666666666666666
$$ LD DUCT TAPE 1.5X10,Winter Break,10.5
"$$ LD ELECTRICAL TAPE .75""X10'",Fall Semester,0.3333333333333333
"$$ LD ELECTRICAL TAPE .75""X10'",Spring Semester,0.25
"$$ LD ELECTRICAL TAPE .75""X10'",Summer Semester,0.6666666666666666
"$$ LD ELECTRICAL TAPE .75""X10'",Winter Break,0.5
$$ LD EMERGEN C 2CT,Fall Semester,40.0
$$ LD EMERGEN C 2CT,Spring Semester,22.0
$$ LD EMERGEN C 2CT,Summer Semester,4.0
$$ LD EMERGEN C 2CT,Winter Break,17.5
$$ LD ESSET EMERY BOARDS REG 10 CT,Fall Semester,3.3333333333333335
$$ LD ESSET EMERY BOARDS REG 10 CT,Spring Semester,2.25
$$ LD ESSET EMERY BOARDS REG 10 CT,Summer Semester,2.0
$$ LD ESSET EMERY BOARDS REG 10 CT,Winter Break,4.5
$$ LD ESSET NAIL CLIPPER W FILE PEG,Fall Semester,12.333333333333334
$$ LD ESSET NAIL CLIPPER W FILE PEG,Spring Semester,6.0
$$ LD ESSET NAIL CLIPPER W FILE PEG,Summer Semester,4.666666666666667
$$ LD ESSET NAIL CLIPPER W FILE PEG,Winter Break,6.0
$$ LD ESSET TOOTHPASTE & BRUSH PEG,Fall Semester,21.0
$$ LD ESSET TOOTHPASTE & BRUSH PEG,Spring Semester,30.25
$$ LD ESSET TOOTHPASTE & BRUSH PEG,Summer Semester,12.0
$$ LD ESSET TOOTHPASTE & BRUSH PEG,Winter Break,27.5
$$ LD FIRST AID KIT PEG,Fall Semester,2.6666666666666665
$$ LD FIRST AID KIT PEG,Spring Semester,0.75
$$ LD FIRST AID KIT PEG,Summer Semester,0.3333333333333333
$$ LD FIRST AID KIT PEG,Winter Break,1.0
"$$ LD MASKING TAPE .75""X30YDS",Fall Semester,-4.0
"$$ LD MASKING TAPE .75""X30YDS",Spring Semester,1.25
"$$ LD MASKING TAPE .75""X30YDS",Summer Semester,1.0
"$$ LD MASKING TAPE .75""X30YDS",Winter Break,1.0
$$ LD MIDOL 4 CT,Fall Semester,10.0
$$ LD MIDOL 4 CT,Spring Semester,12.5
$$ LD MIDOL 4 CT,Summer Semester,6.0
$$ LD MIDOL 4 CT,Winter Break,11.5
$$ LD MOTRIN IB 6 CT,Fall Semester,14.0
$$ LD MOTRIN IB 6 CT,Spring Semester,8.75
$$ LD MOTRIN IB 6 CT,Summer Semester,3.3333333333333335
$$ LD MOTRIN IB 6 CT,Winter Break,4.5
$$ LD MOUTHWASH 36 ML PEG,Fall Semester,6.333333333333333
$$ LD MOUTHWASH 36 ML PEG,Spring Semester,6.25
$$ LD MOUTHWASH 36 ML PEG,Summer Semester,3.3333333333333335
$$ LD MOUTHWASH 36 ML PEG,Winter Break,4.0
$$ LD MUCINEX DM 2 CT,Fall Semester,36.0
$$ LD MUCINEX DM 2 CT,Spring Semester,27.5
$$ LD MUCINEX DM 2 CT,Summer Semester,5.0
$$ LD MUCINEX DM 2 CT,Winter Break,17.0
$$ LD NASAL SPRAY 6.0ML,Fall Semester,9.666666666666666
$$ LD NASAL SPRAY 6.0ML,Spring Semester,6.0
$$ LD NASAL SPRAY 6.0ML,Summer Semester,4.333333333333333
$$ LD NASAL SPRAY 6.0ML,Winter Break,5.5
$$ LD NIGHTTIME COLD 16 CT,Fall Semester,2.3333333333333335
$$ LD NIGHTTIME COLD 16 CT,Spring Semester,1.25
$$ LD NIGHTTIME COLD 16 CT,Summer Semester,1.0
$$ LD NIGHTTIME COLD 16 CT,Winter Break,2.0
$$ LD NO DOZ 6 CT,Fall Semester,5.666666666666667
$$ LD NO DOZ 6 CT,Spring Semester,6.25
$$ LD NO DOZ 6 CT,Summer Semester,2.3333333333333335
$$ LD NO DOZ 6 CT,Winter Break,5.5
$$ LD NYQUIL LIQUID 1OZ,Fall Semester,4.333333333333333
$$ LD NYQUIL LIQUID 1OZ,Spring Semester,3.0
$$ LD NYQUIL LIQUID 1OZ,Summer Semester,1.0
$$ LD NYQUIL LIQUID 1OZ,Winter Break,2.5
$$ LD NYQUIL SEVERE 4 CT,Fall Semester,32.0
$$ LD NYQUIL SEVERE 4 CT,Spring Semester,20.25
$$ LD NYQUIL SEVERE 4 CT,Summer Semester,5.333333333333333
$$ LD NYQUIL SEVERE 4 CT,Winter Break,16.5
$$ LD OPTI FREE W LENS CASE 2OZ,Fall Semester,2.0
$$ LD OPTI FREE W LENS CASE 2OZ,Spring Semester,2.0
$$ LD OPTI FREE W LENS CASE 2OZ,Summer Semester,0.6666666666666666
$$ LD OPTI FREE W LENS CASE 2OZ,Winter Break,0.0
$$ LD PEPTO BISMOL 6 CT,Fall Semester,19.333333333333332
$$ LD PEPTO BISMOL 6 CT,Spring Semester,13.75
$$ LD PEPTO BISMOL 6 CT,Summer Semester,6.666666666666667
$$ LD PEPTO BISMOL 6 CT,Winter Break,8.5
$$ LD POCKET COMB,Fall Semester,1.0
$$ LD POCKET COMB,Spring Semester,0.25
$$ LD POCKET COMB,Summer Semester,0.6666666666666666
$$ LD POCKET COMB,Winter Break,1.5
"$$ LD SCISSORS 7""",Fall Semester,15.666666666666666
"$$ LD SCISSORS 7""",Spring Semester,9.0
"$$ LD SCISSORS 7""",Summer Semester,8.666666666666666
"$$ LD SCISSORS 7""",Winter Break,7.0
$$ LD SCUNCI ELASTIC PONYTAIL 12CT,Fall Semester,1.0
$$ LD SCUNCI ELASTIC PONYTAIL 12CT,Spring Semester,1.5
$$ LD SCUNCI ELASTIC PONYTAIL 12CT,Summer Semester,1.3333333333333333
$$ LD SCUNCI ELASTIC PONYTAIL 12CT,Winter Break,1.5
$$ LD SKYN CONDOM ORIGINAL 3 CT,Fall Semester,0.6666666666666666
$$ LD SKYN CONDOM ORIGINAL 3 CT,Spring Semester,0.75
$$ LD SKYN CONDOM ORIGINAL 3 CT,Summer Semester,0.0
$$ LD SKYN CONDOM ORIGINAL 3 CT,Winter Break,0.5
$$ LD SLANT TWEEZERS PEG,Fall Semester,4.666666666666667
$$ LD SLANT TWEEZERS PEG,Spring Semester,4.25
$$ LD SLANT TWEEZERS PEG,Summer Semester,2.6666666666666665
$$ LD SLANT TWEEZERS PEG,Winter Break,3.5
$$ LD SUPER GLUE 2.0G,Fall Semester,12.666666666666666
$$ LD SUPER GLUE 2.0G,Spring Semester,7.25
$$ LD SUPER GLUE 2.0G,Summer Semester,3.3333333333333335
$$ LD SUPER GLUE 2.0G,Winter Break,6.0
$$ LD TYLENOL COLD 6CT,Fall Semester,23.0
$$ LD TYLENOL COLD 6CT,Spring Semester,9.0
$$ LD TYLENOL COLD 6CT,Summer Semester,4.0
$$ LD TYLENOL COLD 6CT,Winter Break,12.0
$$ LD TYLENOL ES CAPLET 6 CT,Fall Semester,32.666666666666664
$$ LD TYLENOL ES CAPLET 6 CT,Spring Semester,27.0
$$ LD TYLENOL ES CAPLET 6 CT,Summer Semester,8.333333333333334
$$ LD TYLENOL ES CAPLET 6 CT,Winter Break,21.0
$$ LD TYLENOL SINUS SVR 6 CT,Fall Semester,29.0
$$ LD TYLENOL SINUS SVR 6 CT,Spring Semester,17.5
$$ LD TYLENOL SINUS SVR 6 CT,Summer Semester,3.3333333333333335
$$ LD TYLENOL SINUS SVR 6 CT,Winter Break,9.5
$$ LESSET TOOTHBRUSH SOFT PEG,Fall Semester,8.666666666666666
$$ LESSET TOOTHBRUSH SOFT PEG,Spring Semester,8.0
